[s],CH1[V]
7.4920E-05,-4.61736E-02
7.4940E-05,-4.41736E-02
7.4960E-05,-4.21736E-02
7.4980E-05,-4.05736E-02
7.5000E-05,-3.79736E-02
7.5020E-05,-3.49736E-02
7.5040E-05,-3.21736E-02
7.5060E-05,-2.87736E-02
7.5080E-05,-2.61736E-02
7.5100E-05,-2.17736E-02
7.5120E-05,-1.87736E-02
7.5140E-05,-1.49736E-02
7.5160E-05,-1.13736E-02
7.5180E-05,-7.37363E-03
7.5200E-05,-3.77363E-03
7.5220E-05,2.26369E-04
7.5240E-05,4.22637E-03
7.5260E-05,8.02637E-03
7.5280E-05,1.20264E-02
7.5300E-05,1.54264E-02
7.5320E-05,1.92264E-02
7.5340E-05,2.22264E-02
7.5360E-05,2.58264E-02
7.5380E-05,2.88264E-02
7.5400E-05,3.22264E-02
7.5420E-05,3.46264E-02
7.5440E-05,3.70264E-02
7.5460E-05,4.00264E-02
7.5480E-05,4.18264E-02
7.5500E-05,4.34264E-02
7.5520E-05,4.50264E-02
7.5540E-05,4.58264E-02
7.5560E-05,4.68264E-02
7.5580E-05,4.74264E-02
7.5600E-05,4.78264E-02
7.5620E-05,4.76264E-02
7.5640E-05,4.76264E-02
7.5660E-05,4.74264E-02
7.5680E-05,4.60264E-02
7.5700E-05,4.52264E-02
7.5720E-05,4.38264E-02
7.5740E-05,4.18264E-02
7.5760E-05,4.02264E-02
7.5780E-05,3.78264E-02
7.5800E-05,3.54264E-02
7.5820E-05,3.26264E-02
7.5840E-05,2.98264E-02
7.5860E-05,2.70264E-02
7.5880E-05,2.34264E-02
7.5900E-05,2.00264E-02
7.5920E-05,1.66264E-02
7.5940E-05,1.28264E-02
7.5960E-05,9.22637E-03
7.5980E-05,5.02637E-03
7.6000E-05,1.02637E-03
7.6020E-05,-2.77363E-03
7.6040E-05,-6.77363E-03
7.6060E-05,-1.07736E-02
7.6080E-05,-1.31736E-02
7.6100E-05,-1.77736E-02
7.6120E-05,-2.15736E-02
7.6140E-05,-2.43736E-02
7.6160E-05,-2.85736E-02
7.6180E-05,-3.09736E-02
7.6200E-05,-3.45736E-02
7.6220E-05,-3.69736E-02
7.6240E-05,-3.87736E-02
7.6260E-05,-4.23736E-02
7.6280E-05,-4.39736E-02
7.6300E-05,-4.57736E-02
7.6320E-05,-4.71736E-02
7.6340E-05,-4.81736E-02
7.6360E-05,-4.91736E-02
7.6380E-05,-5.05736E-02
7.6400E-05,-5.03736E-02
7.6420E-05,-5.01736E-02
7.6440E-05,-5.03736E-02
7.6460E-05,-4.97736E-02
7.6480E-05,-4.89736E-02
7.6500E-05,-4.77736E-02
7.6520E-05,-4.59736E-02
7.6540E-05,-4.43736E-02
7.6560E-05,-4.25736E-02
7.6580E-05,-4.05736E-02
7.6600E-05,-3.75736E-02
7.6620E-05,-3.51736E-02
7.6640E-05,-3.19736E-02
7.6660E-05,-2.87736E-02
7.6680E-05,-2.53736E-02
7.6700E-05,-2.19736E-02
7.6720E-05,-1.89736E-02
7.6740E-05,-1.49736E-02
7.6760E-05,-1.13736E-02
7.6780E-05,-7.57363E-03
7.6800E-05,-3.37363E-03
7.6820E-05,2.63692E-05
7.6840E-05,4.22637E-03
7.6860E-05,8.02637E-03
7.6880E-05,1.14264E-02
7.6900E-05,1.54264E-02
7.6920E-05,1.92264E-02
7.6940E-05,2.24264E-02
7.6960E-05,2.58264E-02
7.6980E-05,2.90264E-02
7.7000E-05,3.24264E-02
7.7020E-05,3.46264E-02
7.7040E-05,3.74264E-02
7.7060E-05,3.96264E-02
7.7080E-05,4.18264E-02
7.7100E-05,4.34264E-02
7.7120E-05,4.48264E-02
7.7140E-05,4.58264E-02
7.7160E-05,4.66264E-02
7.7180E-05,4.76264E-02
7.7200E-05,4.76264E-02
7.7220E-05,4.82264E-02
7.7240E-05,4.76264E-02
7.7260E-05,4.70264E-02
7.7280E-05,4.64264E-02
7.7300E-05,4.52264E-02
7.7320E-05,4.34264E-02
7.7340E-05,4.20264E-02
7.7360E-05,4.02264E-02
7.7380E-05,3.78264E-02
7.7400E-05,3.58264E-02
7.7420E-05,3.26264E-02
7.7440E-05,3.00264E-02
7.7460E-05,2.66264E-02
7.7480E-05,2.34264E-02
7.7500E-05,1.98264E-02
7.7520E-05,1.70264E-02
7.7540E-05,1.30264E-02
7.7560E-05,9.22637E-03
7.7580E-05,5.02637E-03
7.7600E-05,1.82637E-03
7.7620E-05,-1.97363E-03
7.7640E-05,-6.17363E-03
7.7660E-05,-1.01736E-02
7.7680E-05,-1.41736E-02
7.7700E-05,-1.71736E-02
7.7720E-05,-2.09736E-02
7.7740E-05,-2.47736E-02
7.7760E-05,-2.79736E-02
7.7780E-05,-3.11736E-02
7.7800E-05,-3.41736E-02
7.7820E-05,-3.67736E-02
7.7840E-05,-3.93736E-02
7.7860E-05,-4.13736E-02
7.7880E-05,-4.41736E-02
7.7900E-05,-4.57736E-02
7.7920E-05,-4.67736E-02
7.7940E-05,-4.85736E-02
7.7960E-05,-4.89736E-02
7.7980E-05,-5.01736E-02
7.8000E-05,-5.01736E-02
7.8020E-05,-4.99736E-02
7.8040E-05,-5.05736E-02
7.8060E-05,-5.01736E-02
7.8080E-05,-4.85736E-02
7.8100E-05,-4.71736E-02
7.8120E-05,-4.55736E-02
7.8140E-05,-4.41736E-02
7.8160E-05,-4.27736E-02
7.8180E-05,-4.01736E-02
7.8200E-05,-3.79736E-02
7.8220E-05,-3.49736E-02
7.8240E-05,-3.25736E-02
7.8260E-05,-2.89736E-02
7.8280E-05,-2.53736E-02
7.8300E-05,-2.21736E-02
7.8320E-05,-1.81736E-02
7.8340E-05,-1.49736E-02
7.8360E-05,-1.05736E-02
7.8380E-05,-7.17363E-03
7.8400E-05,-3.37363E-03
7.8420E-05,8.26369E-04
7.8440E-05,4.22637E-03
7.8460E-05,8.22637E-03
7.8480E-05,1.14264E-02
7.8500E-05,1.54264E-02
7.8520E-05,1.90264E-02
7.8540E-05,2.34264E-02
7.8560E-05,2.56264E-02
7.8580E-05,2.86264E-02
7.8600E-05,3.22264E-02
7.8620E-05,3.48264E-02
7.8640E-05,3.72264E-02
7.8660E-05,3.94264E-02
7.8680E-05,4.12264E-02
7.8700E-05,4.34264E-02
7.8720E-05,4.42264E-02
7.8740E-05,4.58264E-02
7.8760E-05,4.68264E-02
7.8780E-05,4.74264E-02
7.8800E-05,4.82264E-02
7.8820E-05,4.78264E-02
7.8840E-05,4.74264E-02
7.8860E-05,4.72264E-02
7.8880E-05,4.64264E-02
7.8900E-05,4.50264E-02
7.8920E-05,4.42264E-02
7.8940E-05,4.20264E-02
7.8960E-05,4.00264E-02
7.8980E-05,3.78264E-02
7.9000E-05,3.54264E-02
7.9020E-05,3.26264E-02
7.9040E-05,2.98264E-02
7.9060E-05,2.62264E-02
7.9080E-05,2.34264E-02
7.9100E-05,2.00264E-02
7.9120E-05,1.66264E-02
7.9140E-05,1.28264E-02
7.9160E-05,9.02637E-03
7.9180E-05,5.82637E-03
7.9200E-05,1.62637E-03
7.9220E-05,-2.57363E-03
7.9240E-05,-6.57363E-03
7.9260E-05,-9.77363E-03
7.9280E-05,-1.43736E-02
7.9300E-05,-1.73736E-02
7.9320E-05,-2.07736E-02
7.9340E-05,-2.49736E-02
7.9360E-05,-2.83736E-02
7.9380E-05,-3.13736E-02
7.9400E-05,-3.41736E-02
7.9420E-05,-3.67736E-02
7.9440E-05,-3.95736E-02
7.9460E-05,-4.21736E-02
7.9480E-05,-4.37736E-02
7.9500E-05,-4.55736E-02
7.9520E-05,-4.73736E-02
7.9540E-05,-4.85736E-02
7.9560E-05,-4.95736E-02
7.9580E-05,-5.03736E-02
7.9600E-05,-5.03736E-02
7.9620E-05,-5.01736E-02
7.9640E-05,-5.01736E-02
7.9660E-05,-4.93736E-02
7.9680E-05,-4.85736E-02
7.9700E-05,-4.73736E-02
7.9720E-05,-4.61736E-02
7.9740E-05,-4.45736E-02
7.9760E-05,-4.23736E-02
7.9780E-05,-3.99736E-02
7.9800E-05,-3.75736E-02
7.9820E-05,-3.49736E-02
7.9840E-05,-3.13736E-02
7.9860E-05,-2.91736E-02
7.9880E-05,-2.59736E-02
7.9900E-05,-2.25736E-02
7.9920E-05,-1.81736E-02
7.9940E-05,-1.53736E-02
7.9960E-05,-1.13736E-02
7.9980E-05,-7.57363E-03
8.0000E-05,-3.57363E-03
8.0020E-05,2.63692E-05
8.0040E-05,4.02637E-03
8.0060E-05,8.02637E-03
8.0080E-05,1.16264E-02
8.0100E-05,1.52264E-02
8.0120E-05,1.92264E-02
8.0140E-05,2.24264E-02
8.0160E-05,2.56264E-02
8.0180E-05,2.90264E-02
8.0200E-05,3.20264E-02
8.0220E-05,3.46264E-02
8.0240E-05,3.70264E-02
8.0260E-05,3.94264E-02
8.0280E-05,4.18264E-02
8.0300E-05,4.34264E-02
8.0320E-05,4.50264E-02
8.0340E-05,4.58264E-02
8.0360E-05,4.68264E-02
8.0380E-05,4.74264E-02
8.0400E-05,4.78264E-02
8.0420E-05,4.82264E-02
8.0440E-05,4.76264E-02
8.0460E-05,4.68264E-02
8.0480E-05,4.64264E-02
8.0500E-05,4.58264E-02
8.0520E-05,4.40264E-02
8.0540E-05,4.20264E-02
8.0560E-05,4.04264E-02
8.0580E-05,3.80264E-02
8.0600E-05,3.54264E-02
8.0620E-05,3.24264E-02
8.0640E-05,3.00264E-02
8.0660E-05,2.66264E-02
8.0680E-05,2.34264E-02
8.0700E-05,2.02264E-02
8.0720E-05,1.70264E-02
8.0740E-05,1.26264E-02
8.0760E-05,9.42637E-03
8.0780E-05,5.42637E-03
8.0800E-05,1.22637E-03
8.0820E-05,-2.37363E-03
8.0840E-05,-6.37363E-03
8.0860E-05,-1.01736E-02
8.0880E-05,-1.41736E-02
8.0900E-05,-1.75736E-02
8.0920E-05,-2.09736E-02
8.0940E-05,1.30264E-02
8.0960E-05,2.56264E-02
8.0980E-05,2.88264E-02
8.1000E-05,3.22264E-02
8.1020E-05,3.44264E-02
8.1040E-05,3.72264E-02
8.1060E-05,3.92264E-02
8.1080E-05,4.10264E-02
8.1100E-05,4.30264E-02
8.1120E-05,4.50264E-02
8.1140E-05,4.66264E-02
8.1160E-05,4.64264E-02
8.1180E-05,4.74264E-02
8.1200E-05,4.84264E-02
8.1220E-05,4.70264E-02
8.1240E-05,4.82264E-02
8.1260E-05,4.70264E-02
8.1280E-05,4.62264E-02
8.1300E-05,4.56264E-02
8.1320E-05,4.34264E-02
8.1340E-05,4.24264E-02
8.1360E-05,4.02264E-02
8.1380E-05,3.78264E-02
8.1400E-05,3.54264E-02
8.1420E-05,3.28264E-02
8.1440E-05,3.00264E-02
8.1460E-05,2.66264E-02
8.1480E-05,2.32264E-02
8.1500E-05,2.06264E-02
8.1520E-05,1.64264E-02
8.1540E-05,1.26264E-02
8.1560E-05,9.82637E-03
8.1580E-05,5.02637E-03
8.1600E-05,1.02637E-03
8.1620E-05,-2.37363E-03
8.1640E-05,-6.57363E-03
8.1660E-05,-1.03736E-02
8.1680E-05,-1.39736E-02
8.1700E-05,-1.79736E-02
8.1720E-05,-2.11736E-02
8.1740E-05,-2.43736E-02
8.1760E-05,-2.75736E-02
8.1780E-05,-3.15736E-02
8.1800E-05,-3.41736E-02
8.1820E-05,-3.67736E-02
8.1840E-05,-3.95736E-02
8.1860E-05,-4.15736E-02
8.1880E-05,-4.39736E-02
8.1900E-05,-4.53736E-02
8.1920E-05,-4.69736E-02
8.1940E-05,-4.83736E-02
8.1960E-05,-4.93736E-02
8.1980E-05,-4.95736E-02
8.2000E-05,-5.01736E-02
8.2020E-05,-5.01736E-02
8.2040E-05,-5.01736E-02
8.2060E-05,-4.97736E-02
8.2080E-05,-4.87736E-02
8.2100E-05,-4.73736E-02
8.2120E-05,-4.61736E-02
8.2140E-05,-4.39736E-02
8.2160E-05,-4.25736E-02
8.2180E-05,-4.07736E-02
8.2200E-05,-3.77736E-02
8.2220E-05,-3.49736E-02
8.2240E-05,-3.19736E-02
8.2260E-05,-2.89736E-02
8.2280E-05,-2.61736E-02
8.2300E-05,-2.17736E-02
8.2320E-05,-1.87736E-02
8.2340E-05,-1.49736E-02
8.2360E-05,-1.11736E-02
8.2380E-05,-7.77363E-03
8.2400E-05,-3.57363E-03
8.2420E-05,4.26369E-04
8.2440E-05,4.02637E-03
8.2460E-05,8.22637E-03
8.2480E-05,1.20264E-02
8.2500E-05,1.56264E-02
8.2520E-05,1.86264E-02
8.2540E-05,2.24264E-02
8.2560E-05,2.58264E-02
8.2580E-05,2.88264E-02
8.2600E-05,3.20264E-02
8.2620E-05,3.50264E-02
8.2640E-05,3.70264E-02
8.2660E-05,3.96264E-02
8.2680E-05,4.10264E-02
8.2700E-05,4.32264E-02
8.2720E-05,4.48264E-02
8.2740E-05,4.58264E-02
8.2760E-05,4.74264E-02
8.2780E-05,4.78264E-02
8.2800E-05,4.78264E-02
8.2820E-05,4.82264E-02
8.2840E-05,4.78264E-02
8.2860E-05,4.70264E-02
8.2880E-05,4.66264E-02
8.2900E-05,4.50264E-02
8.2920E-05,4.40264E-02
8.2940E-05,4.18264E-02
8.2960E-05,4.00264E-02
8.2980E-05,3.78264E-02
8.3000E-05,3.56264E-02
8.3020E-05,3.30264E-02
8.3040E-05,2.96264E-02
8.3060E-05,2.66264E-02
8.3080E-05,2.36264E-02
8.3100E-05,2.00264E-02
8.3120E-05,1.68264E-02
8.3140E-05,1.30264E-02
8.3160E-05,9.22637E-03
8.3180E-05,5.02637E-03
8.3200E-05,1.62637E-03
8.3220E-05,-2.37363E-03
8.3240E-05,-5.77363E-03
8.3260E-05,-1.01736E-02
8.3280E-05,-1.37736E-02
8.3300E-05,-1.73736E-02
8.3320E-05,-2.07736E-02
8.3340E-05,-2.47736E-02
8.3360E-05,-2.79736E-02
8.3380E-05,-3.09736E-02
8.3400E-05,-3.43736E-02
8.3420E-05,-3.67736E-02
8.3440E-05,-3.93736E-02
8.3460E-05,-4.13736E-02
8.3480E-05,-4.39736E-02
8.3500E-05,-4.53736E-02
8.3520E-05,-4.73736E-02
8.3540E-05,-4.85736E-02
8.3560E-05,-4.93736E-02
8.3580E-05,-4.99736E-02
8.3600E-05,-5.01736E-02
8.3620E-05,-5.09736E-02
8.3640E-05,-5.01736E-02
8.3660E-05,-4.93736E-02
8.3680E-05,-4.91736E-02
8.3700E-05,-4.69736E-02
8.3720E-05,-4.59736E-02
8.3740E-05,-4.41736E-02
8.3760E-05,-4.27736E-02
8.3780E-05,-4.05736E-02
8.3800E-05,-3.73736E-02
8.3820E-05,-3.45736E-02
8.3840E-05,-3.19736E-02
8.3860E-05,-2.89736E-02
8.3880E-05,-2.57736E-02
8.3900E-05,-2.21736E-02
8.3920E-05,-1.87736E-02
8.3940E-05,-1.49736E-02
8.3960E-05,-1.09736E-02
8.3980E-05,-7.17363E-03
8.4000E-05,-3.17363E-03
8.4020E-05,8.26369E-04
8.4040E-05,4.22637E-03
8.4060E-05,7.82637E-03
8.4080E-05,1.18264E-02
8.4100E-05,1.56264E-02
8.4120E-05,1.88264E-02
8.4140E-05,2.26264E-02
8.4160E-05,2.60264E-02
8.4180E-05,2.92264E-02
8.4200E-05,3.22264E-02
8.4220E-05,3.46264E-02
8.4240E-05,3.76264E-02
8.4260E-05,3.92264E-02
8.4280E-05,4.14264E-02
8.4300E-05,4.34264E-02
8.4320E-05,4.48264E-02
8.4340E-05,4.58264E-02
8.4360E-05,4.68264E-02
8.4380E-05,4.78264E-02
8.4400E-05,4.74264E-02
8.4420E-05,4.82264E-02
8.4440E-05,4.78264E-02
8.4460E-05,4.70264E-02
8.4480E-05,4.60264E-02
8.4500E-05,4.50264E-02
8.4520E-05,4.38264E-02
8.4540E-05,4.18264E-02
8.4560E-05,4.04264E-02
8.4580E-05,3.80264E-02
8.4600E-05,3.54264E-02
8.4620E-05,3.24264E-02
8.4640E-05,2.96264E-02
8.4660E-05,2.66264E-02
8.4680E-05,2.34264E-02
8.4700E-05,2.00264E-02
8.4720E-05,1.66264E-02
8.4740E-05,1.28264E-02
8.4760E-05,8.82637E-03
8.4780E-05,5.22637E-03
8.4800E-05,1.82637E-03
8.4820E-05,-1.97363E-03
8.4840E-05,-6.77363E-03
8.4860E-05,-1.01736E-02
8.4880E-05,-1.41736E-02
8.4900E-05,-1.75736E-02
8.4920E-05,-2.11736E-02
8.4940E-05,-2.49736E-02
8.4960E-05,-2.77736E-02
8.4980E-05,-3.07736E-02
8.5000E-05,-3.39736E-02
8.5020E-05,-3.65736E-02
8.5040E-05,-3.91736E-02
8.5060E-05,-4.19736E-02
8.5080E-05,-4.39736E-02
8.5100E-05,-4.59736E-02
8.5120E-05,-4.69736E-02
8.5140E-05,-4.83736E-02
8.5160E-05,-4.91736E-02
8.5180E-05,-5.01736E-02
8.5200E-05,-5.01736E-02
8.5220E-05,-5.03736E-02
8.5240E-05,-4.97736E-02
8.5260E-05,-4.93736E-02
8.5280E-05,-4.83736E-02
8.5300E-05,-4.75736E-02
8.5320E-05,-4.61736E-02
8.5340E-05,-4.43736E-02
8.5360E-05,-4.23736E-02
8.5380E-05,-4.01736E-02
8.5400E-05,-3.73736E-02
8.5420E-05,-3.49736E-02
8.5440E-05,-3.25736E-02
8.5460E-05,-2.89736E-02
8.5480E-05,-2.59736E-02
8.5500E-05,-2.25736E-02
8.5520E-05,-1.81736E-02
8.5540E-05,-1.49736E-02
8.5560E-05,-1.11736E-02
8.5580E-05,-7.77363E-03
8.5600E-05,-3.77363E-03
8.5620E-05,-1.73631E-04
8.5640E-05,4.02637E-03
8.5660E-05,7.62637E-03
8.5680E-05,1.20264E-02
8.5700E-05,1.54264E-02
8.5720E-05,1.88264E-02
8.5740E-05,2.22264E-02
8.5760E-05,2.54264E-02
8.5780E-05,2.90264E-02
8.5800E-05,3.16264E-02
8.5820E-05,3.48264E-02
8.5840E-05,3.68264E-02
8.5860E-05,3.90264E-02
8.5880E-05,4.16264E-02
8.5900E-05,4.36264E-02
8.5920E-05,4.46264E-02
8.5940E-05,4.60264E-02
8.5960E-05,4.66264E-02
8.5980E-05,4.74264E-02
8.6000E-05,4.74264E-02
8.6020E-05,4.80264E-02
8.6040E-05,4.78264E-02
8.6060E-05,4.70264E-02
8.6080E-05,4.66264E-02
8.6100E-05,4.54264E-02
8.6120E-05,4.34264E-02
8.6140E-05,4.22264E-02
8.6160E-05,4.04264E-02
8.6180E-05,3.86264E-02
8.6200E-05,3.56264E-02
8.6220E-05,3.22264E-02
8.6240E-05,3.00264E-02
8.6260E-05,2.68264E-02
8.6280E-05,2.26264E-02
8.6300E-05,2.02264E-02
8.6320E-05,1.60264E-02
8.6340E-05,1.30264E-02
8.6360E-05,9.22637E-03
8.6380E-05,5.02637E-03
8.6400E-05,1.82637E-03
8.6420E-05,-2.97363E-03
8.6440E-05,-6.77363E-03
8.6460E-05,-1.01736E-02
8.6480E-05,-1.41736E-02
8.6500E-05,-1.79736E-02
8.6520E-05,-2.09736E-02
8.6540E-05,-2.49736E-02
8.6560E-05,-2.79736E-02
8.6580E-05,-3.15736E-02
8.6600E-05,-3.43736E-02
8.6620E-05,-3.67736E-02
8.6640E-05,-3.97736E-02
8.6660E-05,-4.19736E-02
8.6680E-05,-4.35736E-02
8.6700E-05,-4.53736E-02
8.6720E-05,-4.71736E-02
8.6740E-05,-4.85736E-02
8.6760E-05,-4.91736E-02
8.6780E-05,-4.99736E-02
8.6800E-05,-5.05736E-02
8.6820E-05,-5.01736E-02
8.6840E-05,-5.01736E-02
8.6860E-05,-4.93736E-02
8.6880E-05,-4.85736E-02
8.6900E-05,-4.77736E-02
8.6920E-05,-4.57736E-02
8.6940E-05,-4.43736E-02
8.6960E-05,-4.23736E-02
8.6980E-05,-4.05736E-02
8.7000E-05,-3.79736E-02
8.7020E-05,-3.49736E-02
8.7040E-05,-3.21736E-02
8.7060E-05,-2.93736E-02
8.7080E-05,-2.55736E-02
8.7100E-05,-2.21736E-02
8.7120E-05,-1.79736E-02
8.7140E-05,-1.51736E-02
8.7160E-05,-1.09736E-02
8.7180E-05,-7.57363E-03
8.7200E-05,-3.37363E-03
8.7220E-05,6.26369E-04
8.7240E-05,4.02637E-03
8.7260E-05,7.62637E-03
8.7280E-05,1.18264E-02
8.7300E-05,1.54264E-02
8.7320E-05,1.86264E-02
8.7340E-05,2.24264E-02
8.7360E-05,2.56264E-02
8.7380E-05,2.82264E-02
8.7400E-05,3.22264E-02
8.7420E-05,3.46264E-02
8.7440E-05,3.68264E-02
8.7460E-05,3.98264E-02
8.7480E-05,4.16264E-02
8.7500E-05,4.30264E-02
8.7520E-05,4.48264E-02
8.7540E-05,4.60264E-02
8.7560E-05,4.74264E-02
8.7580E-05,4.76264E-02
8.7600E-05,4.82264E-02
8.7620E-05,4.84264E-02
8.7640E-05,4.74264E-02
8.7660E-05,4.72264E-02
8.7680E-05,4.64264E-02
8.7700E-05,4.52264E-02
8.7720E-05,4.40264E-02
8.7740E-05,4.22264E-02
8.7760E-05,4.00264E-02
8.7780E-05,3.78264E-02
8.7800E-05,3.52264E-02
8.7820E-05,3.28264E-02
8.7840E-05,3.00264E-02
8.7860E-05,2.66264E-02
8.7880E-05,2.34264E-02
8.7900E-05,2.02264E-02
8.7920E-05,1.64264E-02
8.7940E-05,1.30264E-02
8.7960E-05,9.42637E-03
8.7980E-05,5.62637E-03
8.8000E-05,1.62637E-03
8.8020E-05,-2.37363E-03
8.8040E-05,-6.17363E-03
8.8060E-05,-9.77363E-03
8.8080E-05,-1.35736E-02
8.8100E-05,-1.73736E-02
8.8120E-05,-2.13736E-02
8.8140E-05,-2.45736E-02
8.8160E-05,-2.75736E-02
8.8180E-05,-3.11736E-02
8.8200E-05,-3.43736E-02
8.8220E-05,-3.69736E-02
8.8240E-05,-3.91736E-02
8.8260E-05,-4.17736E-02
8.8280E-05,-4.39736E-02
8.8300E-05,-4.53736E-02
8.8320E-05,-4.69736E-02
8.8340E-05,-4.83736E-02
8.8360E-05,-4.95736E-02
8.8380E-05,-4.99736E-02
8.8400E-05,-5.05736E-02
8.8420E-05,-5.03736E-02
8.8440E-05,-5.01736E-02
8.8460E-05,-5.01736E-02
8.8480E-05,-4.87736E-02
8.8500E-05,-4.75736E-02
8.8520E-05,-4.61736E-02
8.8540E-05,-4.37736E-02
8.8560E-05,-4.29736E-02
8.8580E-05,-4.05736E-02
8.8600E-05,-3.77736E-02
8.8620E-05,-3.49736E-02
8.8640E-05,-3.21736E-02
8.8660E-05,-2.87736E-02
8.8680E-05,-2.61736E-02
8.8700E-05,-2.17736E-02
8.8720E-05,-1.89736E-02
8.8740E-05,-1.53736E-02
8.8760E-05,-1.07736E-02
8.8780E-05,-7.17363E-03
8.8800E-05,-3.57363E-03
8.8820E-05,4.26369E-04
8.8840E-05,4.22637E-03
8.8860E-05,8.02637E-03
8.8880E-05,1.22264E-02
8.8900E-05,1.56264E-02
8.8920E-05,1.92264E-02
8.8940E-05,2.28264E-02
8.8960E-05,2.54264E-02
8.8980E-05,2.88264E-02
8.9000E-05,3.18264E-02
8.9020E-05,3.46264E-02
8.9040E-05,3.74264E-02
8.9060E-05,3.88264E-02
8.9080E-05,4.16264E-02
8.9100E-05,4.34264E-02
8.9120E-05,4.46264E-02
8.9140E-05,4.64264E-02
8.9160E-05,4.68264E-02
8.9180E-05,4.80264E-02
8.9200E-05,4.78264E-02
8.9220E-05,4.80264E-02
8.9240E-05,4.76264E-02
8.9260E-05,4.74264E-02
8.9280E-05,4.62264E-02
8.9300E-05,4.50264E-02
8.9320E-05,4.36264E-02
8.9340E-05,4.24264E-02
8.9360E-05,4.02264E-02
8.9380E-05,3.80264E-02
8.9400E-05,3.56264E-02
8.9420E-05,3.28264E-02
8.9440E-05,2.98264E-02
8.9460E-05,2.70264E-02
8.9480E-05,2.34264E-02
8.9500E-05,2.00264E-02
8.9520E-05,1.70264E-02
8.9540E-05,1.30264E-02
8.9560E-05,8.82637E-03
8.9580E-05,5.02637E-03
8.9600E-05,1.82637E-03
8.9620E-05,-1.97363E-03
8.9640E-05,-5.97363E-03
8.9660E-05,-1.03736E-02
8.9680E-05,-1.39736E-02
8.9700E-05,-1.77736E-02
8.9720E-05,-2.07736E-02
8.9740E-05,-2.47736E-02
8.9760E-05,-2.79736E-02
8.9780E-05,-3.09736E-02
8.9800E-05,-3.43736E-02
8.9820E-05,-3.65736E-02
8.9840E-05,-3.97736E-02
8.9860E-05,-4.15736E-02
8.9880E-05,-4.37736E-02
8.9900E-05,-4.53736E-02
8.9920E-05,-4.69736E-02
8.9940E-05,-4.85736E-02
8.9960E-05,-4.89736E-02
8.9980E-05,-4.99736E-02
9.0000E-05,-5.05736E-02
9.0020E-05,-5.01736E-02
9.0040E-05,-5.01736E-02
9.0060E-05,-4.93736E-02
9.0080E-05,-4.85736E-02
9.0100E-05,-4.73736E-02
9.0120E-05,-4.59736E-02
9.0140E-05,-4.45736E-02
9.0160E-05,-4.23736E-02
9.0180E-05,-4.07736E-02
9.0200E-05,-3.77736E-02
9.0220E-05,-3.47736E-02
9.0240E-05,-3.21736E-02
9.0260E-05,-2.89736E-02
9.0280E-05,-2.55736E-02
9.0300E-05,-2.21736E-02
9.0320E-05,-1.83736E-02
9.0340E-05,-1.49736E-02
9.0360E-05,-1.13736E-02
9.0380E-05,-7.57363E-03
9.0400E-05,-3.97363E-03
9.0420E-05,2.26369E-04
9.0440E-05,4.22637E-03
9.0460E-05,8.42637E-03
9.0480E-05,1.18264E-02
9.0500E-05,1.54264E-02
9.0520E-05,1.88264E-02
9.0540E-05,2.24264E-02
9.0560E-05,2.58264E-02
9.0580E-05,2.90264E-02
9.0600E-05,3.22264E-02
9.0620E-05,3.44264E-02
9.0640E-05,3.70264E-02
9.0660E-05,3.98264E-02
9.0680E-05,4.16264E-02
9.0700E-05,4.34264E-02
9.0720E-05,4.48264E-02
9.0740E-05,4.62264E-02
9.0760E-05,4.70264E-02
9.0780E-05,4.74264E-02
9.0800E-05,4.80264E-02
9.0820E-05,4.84264E-02
9.0840E-05,4.80264E-02
9.0860E-05,4.68264E-02
9.0880E-05,4.62264E-02
9.0900E-05,4.52264E-02
9.0920E-05,4.34264E-02
9.0940E-05,4.20264E-02
9.0960E-05,-3.83736E-02
9.0980E-05,-4.01736E-02
9.1000E-05,-3.77736E-02
9.1020E-05,-3.47736E-02
9.1040E-05,-3.19736E-02
9.1060E-05,-2.85736E-02
9.1080E-05,-2.53736E-02
9.1100E-05,-2.17736E-02
9.1120E-05,-1.81736E-02
9.1140E-05,-1.49736E-02
9.1160E-05,-1.11736E-02
9.1180E-05,-7.57363E-03
9.1200E-05,-2.97363E-03
9.1220E-05,8.26369E-04
9.1240E-05,5.22637E-03
9.1260E-05,8.22637E-03
9.1280E-05,1.10264E-02
9.1300E-05,1.56264E-02
9.1320E-05,1.94264E-02
9.1340E-05,2.20264E-02
9.1360E-05,2.60264E-02
9.1380E-05,2.90264E-02
9.1400E-05,3.22264E-02
9.1420E-05,3.52264E-02
9.1440E-05,3.68264E-02
9.1460E-05,3.94264E-02
9.1480E-05,4.12264E-02
9.1500E-05,4.30264E-02
9.1520E-05,4.50264E-02
9.1540E-05,4.60264E-02
9.1560E-05,4.66264E-02
9.1580E-05,4.76264E-02
9.1600E-05,4.78264E-02
9.1620E-05,4.78264E-02
9.1640E-05,4.76264E-02
9.1660E-05,4.74264E-02
9.1680E-05,4.64264E-02
9.1700E-05,4.52264E-02
9.1720E-05,4.40264E-02
9.1740E-05,4.20264E-02
9.1760E-05,4.02264E-02
9.1780E-05,3.82264E-02
9.1800E-05,3.56264E-02
9.1820E-05,3.30264E-02
9.1840E-05,2.96264E-02
9.1860E-05,2.70264E-02
9.1880E-05,2.34264E-02
